,0,1,2,3,4,5,6,7,8
2581,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/fmihh.html,"Pārdod jau atbrīvotu 2 istabu dzīvokli, māju apsaimnieko Rīgas N",Valdeķu 17,2,49,3/5,Specpr.,959 €,"47,000  €"
2582,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/ffpdh.html,Kompakts dzīvoklis ļoti labā vietā ar skatu uz iekoptu pagalmu. ,Vienības g. 126,1,21,2/2,P. kara,357 €,"7,500  €"
2583,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/cnilk.html,Продаётся двухкомнатная квартира в районе с хорошо развитой инфр,Ozolciema 18,2,58,4/9,119.,"1,086 €","63,000  €"
2584,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/acopx.html,Pārdod 2-istabu dzīvokli Tuvajā Pārdaugavā jaunā projekta mājā a,Dignājas 3,2,63,3/6,Jaun.,"1,300 €","81,900  €"
2585,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/ahbfl.html,"Pārdod 4-istabu dzīvokli Ziepniekkalnā. 
Dzīvoklis ir mājīgs, s",Ozolciema 16/6,4,90,6/10,119.,989 €,"89,000  €"
2586,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/bghmm.html,Pārdod 3 – istabu dzīvokli ar ērtu un pārdomātu plānojumu. Visas,Līvciema 10,3,73,5/5,Specpr.,"1,178 €","86,000  €"
2587,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/epleb.html,"Вашему вниманию предлагается трёхкомнатная квартира в проекте ""B",Bātas 3A,3,145,3/4,Jaun.,"1,309 €","189,805  €"
2588,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/acdlg.html,"Tiek pārdots gaišs 3 istabu dzīvoklis ar 2 lodžijām, izcilā viet",Valdeķu 62,3,62,4/9,602.,968 €,"60,000  €"
2589,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/ahexx.html,"Продаётся 4-комнатная квартира 119 серии. 
Квартира освобождена",Ozolciema 12/4,4,93,9/10,119.,989 €,"92,000  €"
2590,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/hfpho.html,Dignājas dārzi – jauns projekts Pārdaugavā. Nams atrodas tuvajā ,Dignājas 1A,3,65,2/4,Jaun.,"1,565 €","101,693  €"
2591,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/aobgl.html,Īpašniece pārdod jau atbrīvotu 2 istabu dzīvokli. Istabas ir izo,Pīpeņu 10,2,57,2/5,LT proj.,807 €,"46,000  €"
2592,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/cxcnl.html,"Pārdod plašu, daļēji mēbelētu 4 istabu dzīvokli jaunajā projektā",Zaļenieku 18,4,126,1/6,Jaun.,"1,190 €","150,000  €"
2593,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/bfxpo.html,Dignājas dārzi – jauns projekts Pārdaugavā. Nams atrodas tuvajā ,Dignājas 1A,2,49,3/4,Jaun.,"1,657 €","81,184  €"
2594,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/ajbbb.html,Xозяин продает свежеотремонтированну ю квартиру. Все заменено на,Valdeķu 66/2,1,32,9/9,Specpr.,"1,406 €","45,000  €"
2595,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/ablok.html,"Plašs divu istabu dzīvoklis ēkas pirmajā stāvā 66, 10kvm. 
 Pie",Komētas 26,2,66,1/4,Jaun.,"1,348 €","89,000  €"
2596,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/doecp.html,Pārdod jaunu 3 istabu dzīvokli Bišumuižā zaļā oāzē pilsētā no at,Komētas 26,3,76,3/4,Jaun.,"1,717 €","130,500  €"
2597,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/adoom.html,Pārdod jaunu 3 istabu dzīvokli 1.augstajā stāvā. Zaļa oāze pilsē,Komētas 26,3,77,1/4,Jaun.,"1,416 €","109,000  €"
2598,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/gjnpl.html,"Kvalitatīvs, aprīkots dzīvoklis ar autostāvvietu, savu pagalmu, ",Komētas 15,3,76,3/3,Jaun.,"1,525 €","115,900  €"
2599,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/fooke.html,"Земля в собственности, хорошее сосотояние, смежно-изолированные ",Līvciema 31,2,48,2/2,Hrušč.,"1,010 €","48,500  €"
2600,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/afoef.html,Продается 1.комн. солнечная и теплая квартира со всеми удобствам,Vienības g. X,1,28,4/5,Hrušč.,893 €,"25,000  €"
2601,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/cponj.html,"Mājīgs un skaists dzīvoklis ar privātmājas priekšrocībām. 
Dzīv",Komētas 15/1,3,75,3/3,Jaun.,"1,733 €","130,000  €"
2602,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/gxcke.html,"Īpašnieks pārdod plašu, saulainu dzīvokli ar labu remontu, dzīvo",Ozolciema 24/1,1,43,10/10,119.,"1,016 €","43,700  €"
2603,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/excig.html,"Īpašnieks pārdod dzīvokli ar mēbelēm. Atved čības un dzīvo. 

",Vienības g. 192,3,88,3/6,Jaun.,"1,670 €","147,000  €"
2604,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/ahjjg.html,"Īpašnieks pārdod 3 istabu dzīvokli. Normāls stāvoklis, parketa g",Valdeķu 67,3,75,6/9,119.,"1,052 €","78,900  €"
2605,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/aeckg.html,"Dzīvoklis jaunajā projektā Bikstu ielā 6

- Mājīgs dzīvoklis ",Bikstu 6,2,75,5/6,Jaun.,"1,180 €","88,500  €"
2606,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/dpcne.html,"Хозяин продаёт 1 комнатную квартиру без отягощений. Без ремонта,",Asteres 1,1,25,2/2,P. kara,480 €,"12,000  €"
2607,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/beelb.html,"Продается двухкомнатная квартира в кирпичном доме на 2 этаже, бе",Ziepju 5/1,2,40,2/4,Hrušč.,"1,075 €","43,000  €"
2608,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/ejokg.html,Редкое предложение. Спецпроект – дом сдан в эксплуатацию в 1999 ,Līvciema 10,2,56,2/5,Specpr.,"1,152 €","64,500  €"
2609,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/gdedn.html,"Klusā, labi apmestajā vietā, blakus Ebēlmuižas atpūtas parkam ti",Zaļenieku 18,3,88,1/6,Jaun.,"1,364 €","119,999  €"
2610,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/afpkd.html,"Rus/lat

Продаётся прекрасная квартира в семейном и удобном ме",Svētes 1,3,99,1/4,Jaun.,"1,606 €","159,000  €"
2611,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/fdxfd.html,Trīsistabu dzīvoklis jaunajā projektā slēgtā un labiekārtotā ter,Bikstu 6,3,108,6/6,Jaun.,"1,343 €","145,000  €"
2612,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/alokp.html,"Divistabu dzīvoklis parkā - jaunajā projektā ""Vienības park resi",Vienības g. 87I,2,85,1/4,Jaun.,"1,353 €","115,000  €"
2613,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/affxm.html,"Dzīvoklis parkā - jaunajā projektā ""Vienības park residence"". Ēr",Vienības g. 87i,3,112,2/4,Jaun.,"1,268 €","142,000  €"
2614,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/bhpfl.html,"Mājīgi izremontēts dzīvoklis Ziepniekkalnā (602. sērija, ēka nod",Valdeķu 52-4,3,62,9/9,602.,"1,129 €","70,000  €"
2615,https://www.ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/dpdgp.html,"Продаю 2-х комнатную квартиру 33 метра. Железная дверь. 
Печное",Bauskas 151,2,33,2/2,P. kara,485 €,"16,000  €"
2616,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/adjkp.html,"Квартира после ремонта. Установлены - cтеклопакеты, новые радиат",Rostokas 20,2,58,8/9,119.,"1,345 €","78,000  €"
2617,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/alcph.html,Продаю 4-х комнатную квартиру в Золитуде. Не угловая. Квартира р,Lejiņa 3,4,89,2/9,119.,"1,034 €","92,000  €"
2618,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/bxhge.html,"Продается солнечная, комфортная 3-х комнатная квартира в Золитуд",Bieziņa 12,3,75,3/10,119.,"1,200 €","90,000  €"
2619,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/ehfpo.html,"Продаю теплую и светлую 3-х комн. квартиру, в отличном состоянии",Ruses 26,3,78,6/9,119.,"1,096 €","85,500  €"
2620,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/bmxfk.html,"Продается двухкомнатная квартира в самом сердце Золитуде. 

От",Lejiņa 14,2,58,5/9,119.,991 €,"57,500  €"
2621,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/aocgg.html,Tiek pārdots silts 3 istabu dzīvoklis (kopējā platība ~ 81 m2) a,Rostokas 38,3,81,4/7,119.,"1,012 €","82,000  €"
2622,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/ahbmm.html,"Tiek pārdots 3-istabu dzīvoklis elitārā jaunajā projektā ""Varavī",Gramzdas 80,3,99,2/4,Jaun.,"1,616 €","160,000  €"
2623,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/cbjhi.html,"Īpašniece pārdod jauku 2.istabu dzīvokli, 119.sērija, 2.stāvs, s",Rostokas 52,2,55,2/9,119.,"1,000 €","55,000  €"
2624,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/agjlf.html,"2 istabu dzīvoklis ar ērtu plānojumu, izdevīgā vietā. Rīga, Zoli",Anniņmuižas 5,2,55,7/9,119.,"1,127 €","62,000  €"
2625,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/efbfi.html,"Продаётся двухкомнатная квартира 119-ой серии на 5 этаже, солнеч",Lejiņa 3,2,58,5/9,119.,"1,069 €","62,000  €"
2626,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/cclfc.html,"Pārdod 119. sērijas divistabu dzīvokli piektajā stāvā, saulainā ",Lejiņa 3,2,58,5/9,119.,"1,069 €","62,000  €"
2627,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/gieih.html,Продаю 3-х комнатную квартиру в Золитуде. Квартира перепланирова,Lejiņa 5,3,78,3/9,119.,"1,000 €","78,000  €"
2628,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/eehlm.html,Продается благоустроенная 3-комнатная кооперативная квартира с о,Lejiņa 1,3,75,1/9,119.,"1,020 €","76,500  €"
2629,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/behkcl.html,"Pārdošana 2 istabu dzīvoklis ļoti ērta plānojuma, visslabakā vie",Rostokas 50,2,58,6/6,119.,957 €,"55,500  €"
2630,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/fomdj.html,"Продаётся 2ух комнатная светлая квартира с хорошим, продуманным ",Gramzdas 17,2,58,7/9,119.,"1,448 €","84,000  €"
2631,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/exbcx.html,"Уникальное предложение, низкие коммунальные платежи, обслуживает",Rostokas 36,3,78,8/8,119.,"1,064 €","83,000  €"
2632,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/aflhl.html,"Продаётся двухкомнатная квартира 119-ой серии на 5 этаже, солнеч",Lejiņa 3,2,58,5/9,119.,"1,069 €","62,000  €"
2633,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/dpcin.html,Gaišs 1-istabu dzīvoklis ar lielo lodžiju. Jāveic remonts. Tīra ,Lejiņa 16,1,44,4/9,119.,932 €,"41,000  €"
2634,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/eboin.html,Pārdod dzīvokli 3 istabas. Visas ērtības. Lielisks plānojums. Id,Anniņmuižas 2,3,75,7/16,104.,953 €,"71,500  €"
2635,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/dcpgo.html,Продаём светлую и уютную 3х-комнатную квартиру в новом проекте S,Endzelīna 32,3,84,1/5,Jaun.,"1,637 €","137,500  €"
2636,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/edfxb.html,Продается просторная однокомнатная квартира (почти двухкомнатная,Gramzdas 19/1,1,47,5/9,119.,"1,064 €","50,000  €"
2637,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/agkfj.html,Lat/rus/eng Cena runājama. Plašs studio tipa mēbelēts dzīvoklis ,Priedaines 13,1,56,1/4,Jaun.,"1,393 €","78,000  €"
2638,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/afdkc.html,"4 istabu dzīvoklis ar ērtu plānojumu, izdevīgā vietā. Rīga, Zoli",Anniņmuižas 2 B,4,91,1/9,119.,874 €,"79,500  €"
2639,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/elhmx.html,"4 istabu dzīvoklis, 90 m2. Dzīvoklis atrodas mājas vidū (nav ne ",Ruses 3,4,90,7/9,119.,917 €,"82,500  €"
2640,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/adndd.html,"Квартира находится в элитном новом проекте ""Varaviksnes Nami"". ",Gramzdas 80,4,176,4/4,Jaun.,955 €,"168,000  €"
2641,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/appfg.html,"Īpašnieks pārdod 4istabu 119.sēriju. 
Zeme ir īpašumā. 
Logi v",Rostokas 22,4,90,1/9,119.,777 €,"69,900  €"
2642,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/ghkdd.html,Срочно продаю 2- комнатную кооперативную квартиру в Золитуде 119,Bieziņa 3,2,58,9/10,119.,862 €,"50,000  €"
2643,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/eexdo.html,"4-х комнатная квартира с просторной террасой, в новом проекте ""Z",Priedaines 13,4,184,5/5,Jaun.,935 €,"172,000  €"
2644,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/aglch.html,"Pārdodam plašu 3 istabu dzīvokli jaunajā projektā Zolitūdē. 
Dz",Anniņmuižas 13,3,110,2/12,Jaun.,"1,355 €","149,000  €"
2645,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/admgn.html,"Pārdod dzīvokli Zolitūdē ar tikko pabeigtu kapitālo remontu. 
M",Zolitūdes 46,3,70,3/9,119.,"1,186 €","83,000  €"
2646,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/dbxhx.html,"Продаётся двухкомнатная квартира. 

- Полностью изолированные ",Ruses 26,2,61,1/9,119.,"1,148 €","70,000  €"
2647,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/aifcd.html,"Продается красивая, комфортная, просторная, меблированная 4 -х к",Ruses 16,4,95,6/9,119.,958 €,"91,000  €"
2648,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/ckeij.html,Saulainais 2-ist. dzīvoklis 8-tā stāvā ar 2 lodžijām (55 м ² dzī,Ruses 26,2,58,8/9,119.,928 €,"53,800  €"
2649,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/fnixb.html,Divu istabu dzīvoklis jaunājā “Iris Shampeteris Apartments” proj,Skrīnes 2,2,60,2/3,Jaun.,"1,617 €","97,010  €"
2650,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/aghko.html,Хозяин продает просторную однокомнатную квартиру 119 серии в Зол,Ruses 14,1,47,8/9,119.,"1,000 €","47,000  €"
2651,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/ejedi.html,Tiek piedavāts dzīvoklis ģimenei ar bērniem. 119. sērijas vērtīb,Zolitūdes 38/3,3,83,9/9,119.,871 €,"72,300  €"
2652,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/bpkxx.html,Tiek pārdots dzīvoklis labā dzīvojamā stāvoklī. Zeme zem mājas p,Rostokas 56,2,51,1/9,119.,"1,000 €","51,000  €"
2653,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/fcmnc.html,"Просторная 3-комнатная меблированная квартира в Золитуде, в элит",Gramzdas 80,3,109,1/4,Jaun.,"1,303 €","142,000  €"
2654,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/ajfmc.html,"Продаем 2-ух комнатную, очень тёплую и солнечную квартиру. Прекр",Gramzdas 17,2,61,6/9,119.,"1,066 €","65,000  €"
2655,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/bcjbdp.html,Pārdod 3 istabu dzīvokli jaunajā projektā Tobago. Tobago ēku kom,Augšzemes 7,3,75,2/4,Specpr.,"1,667 €","125,000  €"
2656,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/emkee.html,"Не спеша продаю очень красивую квартиру на окраине Золитуды. 
",Gramzdas 21,1,46,6/9,119.,"1,043 €","48,000  €"
2657,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/aiolg.html,Продаёт сам хозяин. Продаётся 4 комнатная квартира. Сделан капит,Anniņmuižas 13,4,149,12/12,Specpr.,"1,745 €","260,000  €"
2658,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/cdoch.html,Хозяин продаёт 4x-комнатную квартиру со встроенной кухней и шкаф,Gramzdas 17,4,90,4/9,119.,"1,056 €","95,000  €"
2659,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/cdjic.html,"Продаем квартиру на улице Ruses 3, 4-ый этаж 9-ти этажного дома.",Ruses 3,3,75,4/9,119.,840 €,"63,000  €"
2660,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/eixdp.html,"В продаже тёплая, светлая, просторная, полностью обустроенная, 2",Zolitūdes 75 k-3,2,75,3/6,Jaun.,"1,533 €","115,000  €"
2661,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/ajgff.html,"Продается квартира без ремонта. 
Комнаты смежно изолированные, ",Imantas 16. l. 7,3,83,7/9,119.,771 €,"64,000  €"
2662,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/gnkdx.html,Продаю 4-х комнатную квартиру в Золитуде. Гостинная и три изолир,Zolitūdes 46,4,91,7/9,119.,912 €,"83,000  €"
2663,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/aelhc.html,"Прекрасная 1-комнатная квартира, 49 кв. м, 9/9 этаж, 119 серия, ",Ruses 7,1,46,9/9,119.,"1,022 €","47,000  €"
2664,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/hcicn.html,"Lat/rus Zeme īpašumā, nav stūra dzīvoklis, saulains un silts. Dz",Ruses 3,3,75,2/9,119.,847 €,"63,500  €"
2665,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/aejho.html,"Продаётся 1-х комнатная квартира в районе магазина ""Спица""
ул. ",Irlavas 2,1,39,2/3,Specpr.,992 €,"38,700  €"
2666,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/ccbcl.html,"Rus/lat
Владелец продаёт квартиру на последнем этаже с отличным",Anniņmuižas 13,3,149,12/12,Jaun.,"1,745 €","260,000  €"
2667,https://www.ss.com/msg/lv/real-estate/flats/riga/zolitude/ixekn.html,Pārdod dzīvokli jaunbūvē ar autostāvvietu un noliktavas boksu pa,Gramzdas 82,4,131,4/4,Jaun.,"1,450 €","190,000  €"
